Unnamed: 0,안흥지 애련정,소래역사관,KT&G상상마당 홍대,명동난타극장,백운계곡관광지
인천상륙작전기념관,0.9640958703850852,0.9871061780183624,0.8738301349730386,0.9953445805159264,0.9811308917002746
고양어린이박물관,0.9595100017113742,0.9673682716702046,0.8294980732529847,0.9805755645102808,0.9652548613489194
대릉원,0.9018598030633904,0.9586107360259208,0.8583305370725919,0.9871358486849556,0.9512031670196152
크라운수상레저,0.9752804460267348,0.997235192922094,0.9931684334511188,0.9975983188231762,0.9869272501470684
하마씨어터,0.7384568912255742,0.8170376272497163,0.7167026239754412,0.7845241129388536,0.7582947876733255
물의정원 자전거,0.9733948892678456,0.9670435697104726,0.8360726853711837,0.9496295675749352,0.9835181386072362
설화수의집 북촌,0.960908436933324,0.9876767150275392,0.8673946848017883,0.988495464754024,0.9859555934090098
고양어울림누리 얼음마루,0.9586465661374436,0.9829413639002964,0.9124537297663464,0.9618122421645012,0.98071870875929
가나아트파크,0.9505818447443688,0.9810105509872932,0.871645755022612,0.9810537169504732,0.9561707285561376
행궁파티,0.9680257943171896,0.9949004669451952,0.992873969375736,0.99597718402882,0.98091378521472
홍대동물원,0.9810572983139652,0.998771196854264,0.9896937573616018,0.9975382767937556,0.9909144388522126
서울시립미술관 서소문본관,0.8635677655844322,0.9089256120257048,0.7875708266116845,0.9274823713288916,0.894150261389661
"동장대,연무장",0.9928125209914692,0.9960063897763578,0.9765606595995288,0.9896727709396578,0.9944440813125042
영녕릉 세종대왕유적지구 세종대왕릉,0.9521662582758048,0.9652990277012936,0.7972027317822585,0.9454140717777076,0.9813377182001676
용인어린이상상의숲,0.783827244050846,0.8361654794107192,0.7950115976284968,0.8170523219125061,0.7851441119147495
백두대간,0.84399512816418,0.8761395297971801,0.7901164313626959,0.8786975962799974,0.8709372092637253
우리유황온천,0.9530826568037734,0.9761258073144884,0.8829534770748426,0.9546142527859504,0.984127375458634
나리공원,0.9923423120843688,0.9896780535758172,0.9664310954063604,0.981206844791354,0.999803908752206
한국이민사박물관,0.980990125612951,0.9992627181125584,0.9921083627797408,0.9979585709996998,0.9896071638669196
미술관옆사진관,0.9033163680959324,0.888980578485345,0.7640834974423124,0.90798009341153,0.8960802122745448
삼청공원,0.9079745371033182,0.9277103587075703,0.7920444668510828,0.979412323446098,0.9259899139647914
아이사구아,0.956880456832561,0.9511917579619732,0.8107753050974051,0.9446714611252226,0.951212908331248
서울시립미술관 북서울미술관,0.7795585076900191,0.8283098247468972,0.7116368344025604,0.9027221963007928,0.8047224384409576
플라잉수원,0.9777658359642644,0.9990169574834112,0.9932273262661956,0.998799159411588,0.9886267076279496
국토지리정보원 지도박물관,0.9172419058696012,0.9690140114319004,0.8553997131365452,0.949102100844885,0.9348349519456892
유아트스페이스,0.8720709316622566,0.90458003410583,0.735006285418446,0.9046950177360872,0.9030443395590892
아더 신사 스페이스,0.9199973130919594,0.9740722536249692,0.9923439340400472,0.9853497448213748,0.9405189881691616
정샘물 플롭스,0.967299934767812,0.9867485357744448,0.8740034860050577,0.9767106634564052,0.9704380801640928
홍익스포츠스파,0.9817290253241082,0.9987097566969771,0.9902826855123674,0.997478234764335,0.9916334400941238
미리내성지,0.9773856494592136,0.9903362266870046,0.90102842426458,0.9824690506410072,0.9781017364932318
웨스틴조선 서울 수영장,0.9830724793443943,0.9979110346522486,0.9869257950530036,0.9956169318522964,0.9935289888227988
잼라운지,0.938984423357378,0.9718117867016038,0.9655378271710736,0.9582989228800444,0.9614720559962984
그라운드시소 서촌,0.9420350082095252,0.9765010530596132,0.9088680256768014,0.9602163628996272,0.9466394024858076
소마미술관,0.9435749311479816,0.9772559384482618,0.8668957098917861,0.9803167539377636,0.9602779303596098
아트스페이스 광교,0.7636183130597745,0.7959787854275036,0.654905316418149,0.7811763919527395,0.7448259733964815
숭례문,0.9102232072760352,0.9320199668169816,0.8175219592137957,0.9200077709796016,0.91144992726719
누에섬,0.9875998152711498,0.990961654867287,0.8605554525233992,0.979327676707508,0.9884999141874896
서울숲,0.9711157385638476,0.9264561317276973,0.87773851590106,0.9065145601921344,0.9638538466566444
콘텐츠플래닝,0.8659116713712637,0.935469496447212,0.8624720939346227,0.9734295975743588,0.8929651750507098
섬세이 테라리움,0.971084616187032,0.9860726568341412,0.8878496473901498,0.9749147140078092,0.9672825972089762
일상비일상의틈,0.962727790891118,0.981348350919387,0.8344286314071894,0.9932678190668944,0.9664606431965304
R&J씨어터,0.928110964509629,0.8906372890392321,0.7418049753428744,0.9050645911400284,0.8815982807359963
모비딕수상레저,0.930535721438981,0.9131312611811846,0.7440902982499932,0.9239473467243364,0.9228544001772244
국립현대미술관 과천관,0.9166131290231548,0.9563638601093885,0.8227968994951241,0.9474176699195448,0.926383493537538
파주삼릉,0.8674843783533086,0.8011024802722334,0.6651428793288755,0.8136081345506532,0.8760887401447328
덕평공룡수목원,0.8358803107271223,0.8702410700418289,0.8093569361042084,0.8880893035275725,0.8577049840957014
안양예술공원,0.9342652184054514,0.9789674843580316,0.9036611551545024,0.9531418165530008,0.960445252938943
"안양박물관, 김중섭박물관",0.950896755558541,0.9878962890144998,0.993050647820966,0.991714199939958,0.9673181253676713
국립서울현충원,0.8982965013007036,0.8750729660008638,0.7794754941328556,0.8537517092129907,0.9188935682710182
안성맞춤랜드,0.981251752550318,0.9633266541529764,0.8153434219405309,0.9573677871643612,0.9702448977560548
롤파크,0.8498434713465498,0.8523068977469825,0.8067274332505832,0.8371466458247887,0.8637428179460553
한국은행 화폐박물관,0.952459492539947,0.986232843423688,0.9137274882162968,0.9678660740109776,0.9816640399762578
옥천레포츠공원,0.891573661406355,0.9343065180546246,0.8107404100935692,0.93373503649205,0.9016132112509392
실학박물관,0.8376113396077253,0.825834614954218,0.7304288819740833,0.8497273818581463,0.8575469371356148
다산생태공원,0.9887821589306108,0.9684197591545832,0.9346878680800942,0.954848393875713,0.9921563500882412
별빛정원 우주,0.9133766906648196,0.9588279781768928,0.8057795008592334,0.9617522001350808,0.9422356727930192
천마정,0.8404652915145103,0.87633472803586,0.9081359981972345,0.8294618120077457,0.8826577760939329
놀로 아쿠아센터,0.8496819580493611,0.8910651778423089,0.7978248381150077,0.91414468808943,0.8961363108305119
악쓰는하마 코인노래연습장,0.9794451534896218,0.998771196854264,0.9921083627797408,0.997778444911438,0.9895418001176548
솔찬공원,0.9828709612413516,0.99711231260752,0.9858068315665488,0.9946562593815672,0.9943133538139748
경반계곡,0.9948948747229128,0.991889899238142,0.9669611307420496,0.9823476433503452,0.9986927250147069
문호종묘,0.9757477095759924,0.9832068924209698,0.8532096858359935,0.9872033643523752,0.9834376502813658
수원광교박물관,0.8606317537260364,0.9229771719706468,0.930517382255834,0.8926900972877665,0.8896555687676271
용문사,0.9885134681265532,0.996497911034652,0.9797997644287396,0.9916541579105372,0.9966664487875024
한국근현대사박물관,0.942590475598484,0.9839397804100126,0.8915924663801048,0.961361276123534,0.9548201094257556
웅진플레이도시,0.97380264660442,0.9976652740231012,0.9945818610129564,0.9980186130291204,0.9868618863978038
63빌딩 에릭요한슨 사진전,0.9695035937395042,0.9969279921356596,0.9965253239104828,0.9992194536175322,0.9829400614419244
인천SSG랜더스필드,0.8547457056843117,0.9172829122091284,0.8399450918564799,0.9206468826956224,0.8784574253872524
부평역사박물관,0.8398126986329182,0.8516771314835241,0.6946130824977791,0.8082444714279549,0.8080959905442482
베어스타운,0.9843487606636664,0.9693413615138856,0.9405771495877504,0.9568297808465924,0.988757435126479
파운드리 서울,0.8021049545390435,0.861251318262545,0.7917643233316295,0.8498396344820394,0.8432526692027951
아뜰리에아키,0.9594649905103494,0.996822650204533,0.8891370204772642,0.9866167161562563,0.9696371309634586
폴스타아트 갤러리,0.9156811086880332,0.9402640768287368,0.8531909310136432,0.9217377161444428,0.9336388697059153
평택호관광단지,0.9356785087857208,0.9255890949506992,0.7559650478373048,0.9283748557206936,0.9369411465468882
레저친구,0.9782360448713644,0.9985254362251168,0.9928150765606596,0.9980186130291204,0.990849075102948
이회영기념관,0.9556013906168302,0.9831300689680184,0.9181482804983978,0.9551426016705478,0.9679781817695526
반포대교 달빛무지개분수,0.973601128501377,0.99711231260752,0.994110718492344,0.998198739117382,0.986273612654422
경의선숲길공원,0.9915362396721972,0.994408945686901,0.975206124852768,0.9879315520864604,0.9979737237727956
효사정,0.9145045380725764,0.965018153095104,0.8321829393278584,0.9662202296359326,0.9440707336412204
가평레저파크,0.9538821895231082,0.9832836786637726,0.8870616535742724,0.9778308670996236,0.9775593125980022
DDP패션몰,0.9604448069429544,0.9757067621234324,0.878290458706014,0.9769002156436044,0.9651255622053958
지투존 영등포점,0.9661225154899258,0.9653275647845434,0.885260179725547,0.9583669844962572,0.9771383405820556
콩치노 콩크리트,0.967259929961958,0.9816445344009436,0.845435131753912,0.996941761421426,0.9726209332925824
진주성,0.9700373845784328,0.962727291681897,0.82297650099233,0.9608857053733976,0.9761554620476136
호반전망대,0.8295290601734682,0.8006702347809065,0.6842286850570156,0.7492036133913897,0.7640346235755617
시흥배곧한울공원,0.7553159875813729,0.8224665910539906,0.7683490835461027,0.8067786050872618,0.8160244868285373
시흥갯골생태공원,0.950510072150356,0.9782851773645308,0.8758399473809524,0.9500910300212304,0.973603843104871
볼원볼링센터,0.8893964821287775,0.9456116000207682,0.9550107381895336,0.918475943537544,0.9233343795888946
인천아트센터,0.9623832874319878,0.994101744900467,0.9983510011778562,0.9990393275292704,0.9760768677691352
국립과천과학관,0.7508510212115471,0.8054757208368621,0.9579075786479174,0.7934774078832476,0.8143138179772219
더그림,0.981926225233026,0.9770167361078328,0.8090399820052396,0.9749002910894092,0.9858941532918656
송도센트럴공원 꽃사슴정원,0.7819537967777115,0.8346645987581287,0.7378142794892766,0.8705091447502411,0.6650361548277328
미란다호텔이천 스파플러스,0.9798481896957076,0.997480953551241,0.99075382803298,0.9975382767937556,0.9894110726191256
안흥지,0.9938201115066836,0.9941631850577536,0.9722025912838632,0.9851696187331132,0.9988234525132362
온릉,0.807197852658695,0.8125633828371364,0.7597007219698506,0.7664534361353882,0.8065628825541318
여의도공원 문화의마당,0.9605668823978448,0.98311915399105,0.8505564833018686,0.970701253951844,0.9687713358356908
화성융릉과건릉,0.9740685132881246,0.9809908203059154,0.8518811638530663,0.9642932154635028,0.9815640377492753
양주전통문화축제,0.9641313537457282,0.9869811426160068,0.9073667626304972,0.9781971864020008,0.9808699128215512
회암사지박물관,0.7405252384611274,0.8580867594557127,0.8874831796006748,0.8378533780797488,0.8299235278886767
킨텍스 제1전시장,0.9569422986498288,0.993425903170312,0.9988810365135452,0.9987391173821676,0.97516177527943
예래원,0.9291819301397776,0.9142865494763626,0.7866135013886039,0.8818063212418835,0.9271087364475524
구리타워,0.970211371073846,0.9839990282693688,0.9017612570398263,0.9685926454898784,0.9939567828846732
발트바우,0.949850051689604,0.9609630655040264,0.8859410760696691,0.9384836682502986,0.9611437880430712
서울시립미술관 남서울미술관,0.9667509678477963,0.9820197615409942,0.8700180365671404,0.9810772513532512,0.981277706438029
예그린씨어터,0.9548553450253864,0.975443397993078,0.8387815561108783,0.9699389305381332,0.9734979710686312
LG아트센터 서울,0.9677169382458946,0.991069151886196,0.9095347042686976,0.982108693592964,0.9811708717391698
한국민속촌 자동차극장,0.9674212400080606,0.9952691078889162,0.9919905771495876,0.996877814470129,0.979737237727956
국립유명산자연휴양림,0.8786655236871561,0.8955328453610963,0.7963180270954924,0.9019185565928204,0.881038320394638
기억저장소,0.9709418340820308,0.9550603327832596,0.7930538141750407,0.9681737577960794,0.9543157402441824
병목안시민공원,0.9469783384905504,0.9754126686118976,0.9127643271696344,0.949835495141472,0.9792451155610792
가평군어린이음악놀이터,0.9716531201719624,0.998156795281396,0.9948174322732628,0.9989192434704292,0.9858160664095692
신해철작업실,0.95839095471906,0.9918722399217118,0.9240531915958108,0.9797542693735404,0.978187090261944
딜쿠샤,0.9603051734468816,0.9495289449436902,0.8168051501091707,0.9472855965784496,0.955474647025328
씨사이드파크,0.9819576720984176,0.9654680299952498,0.8301302612022798,0.9566299851794952,0.9712410068197106
한국만화박물관,0.9678914489151608,0.9969279921356596,0.9969964664310954,0.9999399579705792,0.9820903327014838
상촌재,0.7982658624475241,0.8473763018683735,0.7218927512011928,0.859294847603638,0.7894176319311397
광야아트센터,0.9477216776333228,0.9889867355246256,0.9250046535809888,0.975593167965958,0.978306098993857
광명시민회관,0.9696695892580104,0.995580646758526,0.8718364524662403,0.9923743476490255,0.9738687039119188
이뜨랜수상레저,0.9829381339423656,0.9985254362251168,0.9900471142520612,0.9970579405583908,0.9916988038433886
호암미술관,0.9583656838340356,0.9877096274041136,0.8939041104621684,0.965931943997498,0.9769022484434684
수도국산 달동네박물관,0.9836098609525088,0.999692799213566,0.99075382803298,0.9967577304112878,0.9914373488463298
홍건익가옥,0.8169892419485453,0.886448331736315,0.8453433623143828,0.8506481661379548,0.8600005208804093
쉐라톤그랜드 인천호텔 6층 수영장,0.9772284543561496,0.9970508724502334,0.9888103651354536,0.9948964274992494,0.9899993463625074
아트필드갤러리,0.9338298866715448,0.9753644659650303,0.8544281838683991,0.9639253014971364,0.9650070191658692
노보텔 스위트 앰배서더 서울 용산,0.9401892530054043,0.9840100083640972,0.8688422980219059,0.9747492205809862,0.950566103310478
철도박물관,0.9788405991804932,0.9993855984271318,0.9913427561837456,0.9975382767937556,0.988757435126479
수원메쎄,0.7624579276492174,0.7748541746673654,0.6375409141606893,0.8087952412265489,0.7696167739506081
국립한글박물관,0.8694877708207507,0.9006982403791982,0.77592064828838,0.8994344124725795,0.8820260747978708
아르코미술관,0.960627675867406,0.9795972320164156,0.8477423381427648,0.970653472636846,0.9594716395977986
드림아트센터,0.91635885121716,0.9401784562764504,0.8350708050229068,0.9312767987216038,0.9191511100619054
월미바다역,0.9399063132304768,0.9750242783817248,0.8345098086384444,0.9577614625110688,0.9490939801710684
넥스트에디션 보네르관,0.9574066560651376,0.985616296065575,0.8875000222741358,0.9907451932678776,0.9726501885053274
캠프통포레스트,0.8950773392846774,0.8714326320303522,0.716650989101848,0.8807394663575712,0.8816665950288131
사직단,0.9634213584784832,0.9433075755174388,0.8194318395681037,0.9413838870400484,0.9512285298780868
아난티코드,0.9903271310539395,0.9954534283607764,0.9776207302709068,0.98991293905734,0.9975161775279432
도산공원 도산안창호기념관,0.9717499247418282,0.9558458917378658,0.8850201707720298,0.9647991650252988,0.9512856015226224
볼원볼링장,0.9585425372395036,0.9499914546893382,0.8063481595464136,0.9688247940207688,0.9450711798996378
삼성산성지,0.9807757313753204,0.97612154365161,0.8295156149916312,0.9799198460806876,0.9736492064087392
용인농촌테마파크,0.9891206468707574,0.9827021894674788,0.862038766043032,0.9698937309131906,0.9839566574952604
와우정사,0.9840128971585947,0.9983411157532562,0.9888103651354536,0.9969378564995496,0.9930060788286816
두리랜드,0.9573648754866376,0.9852256577222482,0.8579311960854543,0.9929341240604784,0.973455547882366
부천자연생태공원,0.99079733996104,0.9947775866306215,0.9778563015312132,0.9896127289102372,0.9986273612654424
수원향교,0.8951433816243889,0.9393688192547536,0.9078611970435848,0.8913542037733204,0.9232100084439064
아더 스페이스 2.0 플래그십 스토어,0.9669510311009606,0.9964364708773654,0.9976442873969376,0.9990393275292704,0.9805869664683968
인천환경공단 송도스포츠파크,0.7462821079573776,0.7826218862454496,0.7266665988162222,0.771816133823215,0.868322669719088
파사성,0.9909316853630684,0.9989555173261242,0.9824499411071848,0.9923746622635844,0.9935943525720636
설문스파랜드,0.9806021478162708,0.9817411164428844,0.842005329481073,0.9843399893950218,0.9843190773819214
장릉,0.9783868215190812,0.955139339231605,0.7924331196798227,0.9646558827694336,0.981360161792934
이천보고가,0.9658503943780664,0.976496696371363,0.8574463361239741,0.9680405524594636,0.9859809771193792
호명호수,0.7874298624183416,0.7988738776395856,0.6971491847597759,0.8385800513457128,0.8153692854435486
필룩스조명박물관,0.968563175925304,0.9976652740231012,0.9958775029446408,0.9992194536175322,0.9845087914242762
여주농촌테마공원 본관,0.9581270278351935,0.9792856373315828,0.8974142812437932,0.9587748082447396,0.976705691503288
신륵사관광지,0.9799014771383217,0.9765800595079582,0.8395734804550283,0.9641222224508148,0.96281300679669
향남힐링스파,0.9930812117955264,0.9799090685672156,0.9498233215547704,0.9696187331131793,0.9936597163213284
카카오스크린골프&펍 위례점,0.9002993695942922,0.9182352625546856,0.8010397395255705,0.9154437161802844,0.9380280134961267
건국대학교 일감호,0.963956721838972,0.96468028804525,0.8451128318623493,0.957542099052199,0.96714164185453
현대카드 바이닐앤플라스틱 (배달의 민족 팝업스토어),0.9535164908980992,0.9912140575079872,0.9965842167255594,0.995376763734614,0.9696712203411988
상주활공랜드,0.9609413778724878,0.9832046815179648,0.9072110595676186,0.9731507380348612,0.9685849963254786
문강 유황온천원탕사우나,0.9621243277193984,0.9793690097707152,0.8373679263684235,0.9857894587651816,0.9730638623570111
쎈토이박물관,0.9623161147309732,0.9955763086753502,0.9955241460541814,0.9962773941759232,0.9767958690110464
웨이브서프,0.9776616466049406,0.9860331582612372,0.8644592209919133,0.9806349557193887,0.981985009765222
파주놀이구름,0.9689641546598702,0.9807953243860454,0.867858062215979,0.974376288203962,0.9829088704779914
효창공원,0.8531241150331828,0.811799765466913,0.6796826470226608,0.8107144239640305,0.8534856164581417
광림아트센터 BBCH홀,0.8021974016908908,0.8821189371303031,0.847121845828164,0.8982748665872337,0.8686948309173815
와이즈파크,0.931819548009094,0.9673137339955118,0.8818951197985267,0.9671723149798818,0.945716410602117
키득키득아트홀,0.9046301510234732,0.8982537971778483,0.7338166306785168,0.923819893899016,0.9158463379438178
콘텐츠박스,0.9490608919072714,0.9841527216879576,0.881024536913863,0.9927173638828592,0.9650182409622524
CN스파,0.985154833075838,0.997173752764807,0.986336866902238,0.9950165115580906,0.9930714425779464
디도재즈라운지,0.9804466892619592,0.9753095189787014,0.8576739435240315,0.9709743825712416,0.9813708761931352
서순라길 K 주얼리 종로페스티벌,0.9743400282125344,0.9982182354386826,0.9942873969375736,0.999099369558691,0.9864043401529512
김포아트빌리지,0.8783447970392779,0.8580406932915534,0.6814875510883005,0.8828394260036274,0.867566566000191
니지모리스튜디오,0.9076159451347016,0.8883596000186844,0.7355264378914166,0.8505332886416155,0.8767047886161093
서해랑 제부도해상케이블카 전곡정류장,0.9301560591077837,0.960447401060881,0.8371710778365221,0.989312518763134,0.9499295574234716
코버월드,0.850091170235814,0.7886233560959389,0.6492246818807924,0.7627125240622303,0.773418658789802
코드케이 인천구월점,0.8341395115311581,0.8170134933674027,0.6044096792017278,0.8333525145398963,0.8412411456933505
포천종합운동장,0.9681009615609192,0.9844664156453492,0.8693582149822828,0.9898231073474436,0.9934255807858268
나인블럭 가평점,0.967945463782714,0.9682504033642142,0.859165018723296,0.954166750589586,0.9877199385208204
공산성,0.9914018942701686,0.9625829442123373,0.9236749116607772,0.944040828580006,0.976338322766194
예림당아트홀,0.8033569776629126,0.8161357741768662,0.7151098964739289,0.8659041314536121,0.8285128031626157
아트원씨어터 1관,0.9595620339893868,0.9949619071024822,0.9997055359246172,0.9996397478234764,0.9765997777632526
인천향교,0.9938201115066836,0.994654706316048,0.9736749116607774,0.9858300810567396,0.9947055363095628
부평풍물대축제,0.9686303486263184,0.9965593511919392,0.995583038869258,0.9982587811468028,0.9829400614419244
상동호수공원 분수광장,0.991939275878283,0.9917055787662816,0.9694935217903417,0.9833683578504951,0.9990195437610302
영은미술관,0.9635542098067394,0.9727070907882728,0.8286010663896723,0.9724703316157745,0.9800382383493704
백남준아트센터,0.9572862779351056,0.9905052196784234,0.904393282010983,0.9890738836203116,0.9696800511199568
화성종합경기타운,0.9385525647209758,0.9853704796212046,0.8675873971980097,0.965691125059503,0.9796758184627096
행주산성역사공원,0.9862295962920667,0.9972966330793808,0.982567726737338,0.9921945361753228,0.9909144388522126
놀숲 동탄남광장점,0.9675658406754104,0.9815984403291728,0.8814455592021171,0.9615961328071948,0.973397016604978
여주오곡나루축제,0.9751461006247062,0.9973580732366674,0.9929328621908128,0.998498949264485,0.9884959801294204
율곡수목원,0.990864997612014,0.9793339888190448,0.8465341239075223,0.9743641323610592,0.9921319811702358
크리스월드,0.9753110870193994,0.9592471070907832,0.841798903070774,0.954610347864074,0.9743706507980202
레스트,0.9827366158393228,0.9982182354386826,0.987396937573616,0.9957370159111376,0.9933982613242696
하늘궁,0.8054017905621935,0.8607925047250067,0.9126574284517064,0.8230724159742395,0.8648330281495895
서오릉,0.9896554040437966,0.9963135905627918,0.9812720848056536,0.9916541579105372,0.9950977188051509
한택식물원,0.7882523268523076,0.800738307647209,0.7327446553382468,0.8106009313886411,0.8121295156418288
예크생물원,0.9913347215691544,0.997173752764807,0.9812720848056536,0.9918342839987992,0.9971893587816196
아름지기,0.9283640335065336,0.9539236805709168,0.9219041075836648,0.932030787933964,0.9494807898276324
사우스스프링스CC,0.8465387691497914,0.8447036364213234,0.7436327669397544,0.8308143739248934,0.8600244241060284
평강랜드,0.9289641876079412,0.9613756640368104,0.8352776323676502,0.9545212502548146,0.9477335363214624
덕암사,0.984340930148143,0.989443142805878,0.8483144236200693,0.9866662401891536,0.9886603938689972
박물관은살아있다 인사동점,0.9650030227715456,0.99404030474318,0.9968197879858658,0.9991594115881116,0.9782992352441336
"동막골 계곡, 힐링야영 축제",0.9928796936924832,0.9851314819365936,0.95736160188457,0.9735815070549384,0.9960781750441206
킹덤락볼링장,0.972837403631261,0.9541562688074046,0.8253437104762594,0.9655670312072656,0.9744408799901269
박완서 작가가 살던집,0.9798481896957076,0.9984025559105432,0.9895170789163722,0.995376763734614,0.991045166350742
제로월드 서현직영점,0.9817736728126634,0.9662513780468508,0.8754609820878939,0.958191519021704,0.963862222168965
김포조각공원,0.9653141823551484,0.9828667885604988,0.8462054776006492,0.9868375909987912,0.9834561598160628
을지로노가리골목,0.8910715206839038,0.8639148517189215,0.7288312130412118,0.8989540762372148,0.882225582281603
북한산국립공원 회룡탐방지원센터,0.8602352928708727,0.8787453875229856,0.7513393300789792,0.8472040373807745,0.8744159070621458
강동구립 성내도서관,0.8858790794534384,0.90286183688197,0.743759328579416,0.9411441599996396,0.8871449238042459
전등사,0.9863639416940956,0.9976652740231012,0.9855712603062426,0.9945962173521464,0.9932021700764756
시온아트홀,0.9558165122794002,0.985618451153357,0.8695308600955362,0.9797035485715372,0.9704854000710466
김포에코센터,0.916666901415728,0.9199424238685938,0.8082443258866443,0.9404536766613028,0.8822026625705013
양녕대군이제묘역,0.987102841405253,0.998095355124109,0.9856301531213192,0.9953167217051936,0.9934636250735344
포스코센터,0.961852648767796,0.9931822883264098,0.8964735108438032,0.9828953071012856,0.9803216295430136
텐텐볼링,0.9774299724591926,0.9985868763824036,0.9934040047114252,0.9986190333233262,0.9891496176220668
아름다운청년전태일기념관,0.9679092529971316,0.9927543623131844,0.8917041009219847,0.9825583579933056,0.9793324155069284
동대문디자인플라자(DDP) 디자인랩,0.9683616578222612,0.9966822315065128,0.9967020023557126,0.9986190333233262,0.9824825151970716
동관왕묘,0.9378747829679556,0.953978543834411,0.8073725299182766,0.9603546483360296,0.9585287619541498
경주동궁원 동궁식물원,0.9420704523462746,0.9517052208046506,0.809221502504915,0.9579527574161668,0.9370114695725352
슈페리어갤러리,0.9245036606697304,0.9679761800721148,0.8255611300292771,0.9799731917551368,0.939316219420796
일본군'위안부'기억의터,0.9632769610622196,0.97856369222712,0.8497421717378363,0.9460157937125392,0.9584599819689468
키이스케이프 홍대점,0.9673318665831632,0.9877074258036456,0.8634525979661041,0.9889704895553671,0.9789675524728976
최경환성지,0.8570664337157239,0.8691526948966504,0.7230481209059282,0.9096173722509896,0.8221872096460101
삼청동 갤럭시 스튜디오,0.9690333848324042,0.9957606291472104,0.997585394581861,0.999399579705794,0.981109876462514
연극플레이스,0.8849902517569933,0.8831371122290087,0.7106455394089775,0.923262825640334,0.9085890364502018
인천광역시립박물관,0.9748102371196344,0.997788154337675,0.9938162544169612,0.9985589912939056,0.9840512451794236
인천통일관,0.969567942320166,0.9992627181125584,0.8852858943586399,0.9842736704967082,0.9800021506647488
교하중앙공원,0.9058716764070412,0.9212196622246266,0.8256766916726395,0.8942539814857968,0.8884921996803321
의선당,0.9756163095318062,0.9976038338658146,0.9928150765606596,0.997778444911438,0.9864043401529512
제부도해상케이블카,0.9834755155504804,0.9984025559105432,0.9878680800942284,0.995857099969979,0.9938558075691224
화담숲,0.9920736212803116,0.9942860653723272,0.97414605418139,0.988291804262984,0.9994770900058828
스페이스소,0.9447567934232912,0.975188905382356,0.8816975687746498,0.982605824693745,0.972709682445335
석촌호수산책길,0.9920064485792974,0.997542393708528,0.981095406360424,0.992134494145902,0.9974508137786784
대성리국민관광유원지,0.9453139973610024,0.941576494279572,0.8354840553511589,0.9191577132863856,0.952021663092327
SETEC,0.939064796681556,0.8977446910234212,0.7962615570210339,0.8913483679817009,0.8868083428943918
율곡문화제,0.9569982105275175,0.9627582722315816,0.8512912282260041,0.9494134366264336,0.9541513056527076
클럽오션,0.9853890496430652,0.9910998440572278,0.8687784637754701,0.9885174661819424,0.9857170685490018
평촌공원,0.9832739974474374,0.9571147702138116,0.9169611307420494,0.9411588111678174,0.9841819726779528
수종사,0.9872371868072816,0.9979110346522486,0.9850412249705536,0.99495646952867,0.9955552650500032
티케이프,0.9748102371196344,0.9923814204964364,0.9834511189634864,0.9915941158811168,0.9793450552323684
클라임 어스,0.9650165478832852,0.9915760192300064,0.8836498042548946,0.9896903430881016,0.9768500630936726
일민미술관,0.8128224342244363,0.8537178848818713,0.8669110379240121,0.8398553599664016,0.8083379107882965
아스가르드 씨어터,0.9669165176402368,0.9873168525780792,0.8623086257653222,0.982400233332962,0.9761710523166056
노량진축구장,0.9465997245070596,0.9617727583409462,0.8070723191158553,0.9573348914362316,0.9340359593481408
명동실탄사격장,0.9720962431974982,0.9870381609672833,0.8506326231516408,0.98430900294544,0.9815620915721384
차이나타운 길거리공연,0.9727950560892054,0.997849594494962,0.9948763250883392,0.998799159411588,0.985489247663246
플랫나인,0.9753145173272016,0.9891074328438056,0.8757554461632766,0.995272509106318,0.9796909221874176
인천나비공원,0.9890508497346676,0.9963750307200784,0.9810365135453476,0.9926748724106874,0.9968625400352964
더이진,0.9161310923291736,0.9120013347032292,0.7328720257003776,0.924732217514759,0.9056637236946704
